-9.404296875000000000e-01,3.178710937500000000e-01,3.681640625000000000e-01,-1.140243911743164062e+01,3.798780441284179688e+01,8.109756469726562500e+00
-8.588867187500000000e-01,2.988281250000000000e-01,1.342773437500000000e-01,-1.018292713165283203e+01,4.304878234863281250e+01,-4.695122241973876953e+00
-8.432617187500000000e-01,2.666015625000000000e-01,2.045898437500000000e-01,-1.158536624908447266e+01,4.445122146606445312e+01,-1.225609779357910156e+01
-8.959960937500000000e-01,3.432617187500000000e-01,4.550781250000000000e-01,-3.207316970825195312e+01,3.274390411376953125e+01,-1.829268264770507812e+01
-8.798828125000000000e-01,1.767578125000000000e-01,2.875976562500000000e-01,-6.975609588623046875e+01,2.756097602844238281e+01,-2.439024353027343750e+01
-8.916015625000000000e-01,1.469726562500000000e-01,1.884765625000000000e-01,-8.475609588623046875e+01,3.329268264770507812e+01,-3.189024543762207031e+01
-8.950195312500000000e-01,2.045898437500000000e-01,1.176757812500000000e-01,-9.682926940917968750e+01,3.146341514587402344e+01,-3.243902587890625000e+01
-9.086914062500000000e-01,1.962890625000000000e-01,1.201171875000000000e-01,-1.093902435302734375e+02,2.615853691101074219e+01,-3.451219558715820312e+01
-9.003906250000000000e-01,1.425781250000000000e-01,1.586914062500000000e-01,-1.220121994018554688e+02,1.792683029174804688e+01,-3.902439117431640625e+01
-9.077148437500000000e-01,9.130859375000000000e-02,3.325195312500000000e-01,-1.410975646972656250e+02,1.231707382202148438e+01,-4.579268264770507812e+01
-8.662109375000000000e-01,2.812500000000000000e-01,3.828125000000000000e-01,-1.817682952880859375e+02,9.329268455505371094e+00,-4.920731735229492188e+01
-8.813476562500000000e-01,5.859375000000000000e-02,3.510742187500000000e-01,-2.073780517578125000e+02,1.146341514587402344e+01,-5.219512176513671875e+01
-8.671875000000000000e-01,1.855468750000000000e-02,2.338867187500000000e-01,-2.098780517578125000e+02,1.329268360137939453e+01,-6.036585617065429688e+01
-8.818359375000000000e-01,-3.662109375000000000e-02,2.182617187500000000e-01,-2.242682952880859375e+02,1.298780536651611328e+01,-6.225609970092773438e+01
-8.745117187500000000e-01,-1.254882812500000000e-01,2.275390625000000000e-01,-2.098780517578125000e+02,8.780488014221191406e+00,-6.121951293945312500e+01
-9.155273437500000000e-01,-1.669921875000000000e-01,2.866210937500000000e-01,-1.745121917724609375e+02,4.085365772247314453e+00,-5.701219558715820312e+01
-8.647460937500000000e-01,9.179687500000000000e-02,2.993164062500000000e-01,-1.267682952880859375e+02,1.280487775802612305e+00,-4.560975646972656250e+01
-8.891601562500000000e-01,-1.923828125000000000e-01,3.603515625000000000e-01,-1.026219558715820312e+02,-6.097561120986938477e-02,-3.890243911743164062e+01
-8.842773437500000000e-01,-8.300781250000000000e-03,3.627929687500000000e-01,-5.378049087524414062e+01,-4.268292903900146484e+00,-3.469512176513671875e+01
-9.467773437500000000e-01,-2.929687500000000000e-03,6.494140625000000000e-02,-2.951219558715820312e+01,-6.585365772247314453e+00,-2.335365867614746094e+01
-1.014160156250000000e+00,-1.264648437500000000e-01,1.054687500000000000e-01,1.042682933807373047e+01,-7.865853786468505859e+00,-1.695121955871582031e+01
-1.035644531250000000e+00,-1.123046875000000000e-02,-1.445312500000000000e-01,5.317073440551757812e+01,-1.987804985046386719e+01,-1.000000000000000000e+01
-1.054687500000000000e+00,1.342773437500000000e-01,-4.638671875000000000e-01,5.731707382202148438e+01,-1.884146308898925781e+01,6.707317233085632324e-01
-1.074218750000000000e+00,8.300781250000000000e-03,-3.764648437500000000e-01,4.725609970092773438e+01,-3.286585617065429688e+01,2.743902444839477539e+00
-1.081542968750000000e+00,-2.783203125000000000e-02,-7.714843750000000000e-02,5.878049087524414062e+01,-6.378049087524414062e+01,-6.097561120986938477e-02
-1.120605468750000000e+00,2.885742187500000000e-01,5.161132812500000000e-01,8.018292999267578125e+01,-9.353659057617187500e+01,4.756097793579101562e+00
-1.082031250000000000e+00,3.437500000000000000e-01,3.183593750000000000e-01,8.542683410644531250e+01,-1.007926864624023438e+02,7.134146690368652344e+00
-9.204101562500000000e-01,2.172851562500000000e-01,3.188476562500000000e-01,7.664634704589843750e+01,-8.347560882568359375e+01,-6.219512462615966797e+00
-7.255859375000000000e-01,-3.808593750000000000e-02,6.245117187500000000e-01,7.500000000000000000e+01,-8.060975646972656250e+01,-2.182926940917968750e+01
-7.290039062500000000e-01,-7.080078125000000000e-02,7.836914062500000000e-01,7.493902587890625000e+01,-7.554878234863281250e+01,-2.908536720275878906e+01
-7.456054687500000000e-01,4.394531250000000000e-03,5.986328125000000000e-01,6.823171234130859375e+01,-5.737805175781250000e+01,-2.481707382202148438e+01
-7.421875000000000000e-01,-5.175781250000000000e-02,5.566406250000000000e-01,5.804878234863281250e+01,-4.121951293945312500e+01,-2.048780441284179688e+01
-7.421875000000000000e-01,-3.759765625000000000e-02,6.142578125000000000e-01,5.097561264038085938e+01,-3.841463470458984375e+01,-1.878048896789550781e+01
-7.519531250000000000e-01,7.812500000000000000e-03,6.137695312500000000e-01,4.884146499633789062e+01,-3.615853881835937500e+01,-1.457317066192626953e+01
-8.139648437500000000e-01,5.175781250000000000e-02,5.864257812500000000e-01,4.365853881835937500e+01,-2.993902587890625000e+01,-1.134146404266357422e+01
-9.340820312500000000e-01,1.147460937500000000e-01,5.327148437500000000e-01,2.548780632019042969e+01,-2.286585426330566406e+01,-1.176829338073730469e+01
-9.814453125000000000e-01,1.547851562500000000e-01,3.852539062500000000e-01,1.164634132385253906e+01,-1.719512176513671875e+01,-1.445121955871582031e+01
-9.467773437500000000e-01,7.666015625000000000e-02,2.744140625000000000e-01,6.646341800689697266e+00,-1.426829338073730469e+01,-2.067073249816894531e+01
-9.150390625000000000e-01,6.347656250000000000e-03,2.753906250000000000e-01,7.500000000000000000e+00,-1.518292713165283203e+01,-2.859756088256835938e+01
-9.414062500000000000e-01,3.857421875000000000e-02,2.099609375000000000e-01,1.804878044128417969e+01,-1.445121955871582031e+01,-3.195121955871582031e+01
-1.045410156250000000e+00,1.791992187500000000e-01,2.084960937500000000e-01,2.902439117431640625e+01,-1.115853691101074219e+01,-3.274390411376953125e+01
-1.121093750000000000e+00,2.939453125000000000e-01,3.608398437500000000e-01,3.701219558715820312e+01,-1.310975646972656250e+01,-3.621951293945312500e+01
-9.936523437500000000e-01,1.738281250000000000e-01,3.515625000000000000e-01,4.243902587890625000e+01,-1.695121955871582031e+01,-4.682926940917968750e+01
-8.325195312500000000e-01,-8.398437500000000000e-02,3.676757812500000000e-01,5.201219558715820312e+01,-1.414634132385253906e+01,-6.091463470458984375e+01
-7.104492187500000000e-01,-1.342773437500000000e-01,3.286132812500000000e-01,6.420732116699218750e+01,-8.902439117431640625e+00,-6.518292999267578125e+01
-6.562500000000000000e-01,-1.640625000000000000e-01,3.066406250000000000e-01,6.823171234130859375e+01,-4.390244007110595703e+00,-5.835366058349609375e+01
-5.673828125000000000e-01,-1.127929687500000000e-01,3.613281250000000000e-01,6.847560882568359375e+01,-4.573170661926269531e+00,-4.902439117431640625e+01
-7.373046875000000000e-01,-2.778320312500000000e-01,2.915039062500000000e-01,6.597560882568359375e+01,-4.512195110321044922e+00,-3.890243911743164062e+01
-8.164062500000000000e-01,-9.912109375000000000e-02,1.567382812500000000e-01,6.237805175781250000e+01,-2.621951341629028320e+00,-2.878048896789550781e+01
-7.392578125000000000e-01,1.562500000000000000e-02,3.652343750000000000e-01,5.018292617797851562e+01,-1.451219558715820312e+01,-1.371951293945312500e+01
-6.865234375000000000e-01,-1.118164062500000000e-01,6.005859375000000000e-01,4.445122146606445312e+01,-3.463414764404296875e+01,-7.804878234863281250e+00
-6.279296875000000000e-01,-1.308593750000000000e-01,6.396484375000000000e-01,4.207317352294921875e+01,-4.097560882568359375e+01,-4.512195110321044922e+00
-5.766601562500000000e-01,-1.586914062500000000e-01,7.324218750000000000e-01,3.628048706054687500e+01,-3.939024353027343750e+01,4.451219558715820312e+00
-5.541992187500000000e-01,-2.045898437500000000e-01,8.813476562500000000e-01,3.243902587890625000e+01,-3.932926940917968750e+01,1.432926845550537109e+01
-5.595703125000000000e-01,-1.586914062500000000e-01,8.618164062500000000e-01,1.567073249816894531e+01,-3.463414764404296875e+01,2.445121955871582031e+01
-6.567382812500000000e-01,-4.589843750000000000e-02,8.247070312500000000e-01,2.256097555160522461e+00,-2.396341514587402344e+01,3.530487823486328125e+01
-7.973632812500000000e-01,8.398437500000000000e-02,8.505859375000000000e-01,-4.451219558715820312e+00,-1.560975646972656250e+01,4.298780441284179688e+01
-8.237304687500000000e-01,1.064453125000000000e-01,8.823242187500000000e-01,-1.841463470458984375e+01,-1.213414669036865234e+01,4.396341705322265625e+01
-7.700195312500000000e-01,7.177734375000000000e-02,9.843750000000000000e-01,-3.176829338073730469e+01,-1.091463470458984375e+01,3.835366058349609375e+01
-7.221679687500000000e-01,1.171875000000000000e-02,8.510742187500000000e-01,-3.646341705322265625e+01,-1.524390220642089844e+00,3.073170852661132812e+01
-7.490234375000000000e-01,-7.861328125000000000e-02,5.429687500000000000e-01,-3.701219558715820312e+01,2.048780441284179688e+01,2.365853691101074219e+01
-8.203125000000000000e-01,-1.318359375000000000e-01,4.384765625000000000e-01,-3.658536529541015625e+01,3.500000000000000000e+01,1.963414764404296875e+01
-8.564453125000000000e-01,-1.103515625000000000e-01,4.531250000000000000e-01,-3.048780632019042969e+01,3.280487823486328125e+01,1.957317161560058594e+01
-8.032226562500000000e-01,-8.886718750000000000e-02,4.580078125000000000e-01,-2.457317161560058594e+01,2.737804985046386719e+01,1.945121955871582031e+01
-7.880859375000000000e-01,-1.313476562500000000e-01,4.423828125000000000e-01,-2.036585426330566406e+01,2.548780632019042969e+01,1.743902397155761719e+01
-8.530273437500000000e-01,-9.130859375000000000e-02,3.750000000000000000e-01,-1.048780536651611328e+01,2.731707382202148438e+01,1.670731735229492188e+01
-9.213867187500000000e-01,9.912109375000000000e-02,3.574218750000000000e-01,-3.353658676147460938e+00,2.682926940917968750e+01,2.091463470458984375e+01
-9.155273437500000000e-01,1.757812500000000000e-01,3.920898437500000000e-01,-1.402438998222351074e+00,2.048780441284179688e+01,2.323170852661132812e+01
-8.598632812500000000e-01,1.137695312500000000e-01,4.692382812500000000e-01,1.890243887901306152e+00,1.481707382202148438e+01,1.719512176513671875e+01
-8.300781250000000000e-01,-2.539062500000000000e-02,5.039062500000000000e-01,2.621951341629028320e+00,1.396341514587402344e+01,9.451219558715820312e+00
-8.486328125000000000e-01,-5.566406250000000000e-02,4.257812500000000000e-01,-1.463414669036865234e+00,1.823170852661132812e+01,6.463414669036865234e+00
-8.774414062500000000e-01,1.235351562500000000e-01,3.828125000000000000e-01,-3.597561120986938477e+00,2.164634132385253906e+01,1.103658580780029297e+01
-9.169921875000000000e-01,2.055664062500000000e-01,4.052734375000000000e-01,-9.085366249084472656e+00,1.823170852661132812e+01,1.542682933807373047e+01
-9.140625000000000000e-01,1.411132812500000000e-01,3.969726562500000000e-01,-1.963414764404296875e+01,1.451219558715820312e+01,1.079268360137939453e+01
-8.735351562500000000e-01,7.958984375000000000e-02,3.364257812500000000e-01,-2.158536720275878906e+01,1.451219558715820312e+01,4.024390220642089844e+00
-8.618164062500000000e-01,4.541015625000000000e-02,3.300781250000000000e-01,-1.859756088256835938e+01,1.439024448394775391e+01,1.463414669036865234e+00
-8.950195312500000000e-01,8.203125000000000000e-02,4.130859375000000000e-01,-1.292682933807373047e+01,1.121951198577880859e+01,2.317073106765747070e+00
-9.189453125000000000e-01,1.142578125000000000e-01,3.754882812500000000e-01,-8.658536911010742188e+00,8.902439117431640625e+00,3.963414669036865234e+00
-9.301757812500000000e-01,9.277343750000000000e-02,2.832031250000000000e-01,-5.975609779357910156e+00,1.006097602844238281e+01,3.048780441284179688e+00
-9.409179687500000000e-01,3.710937500000000000e-02,2.592773437500000000e-01,4.268292903900146484e+00,8.475609779357910156e+00,4.268292784690856934e-01
-8.945312500000000000e-01,-2.441406250000000000e-03,3.149414062500000000e-01,1.500000000000000000e+01,3.170731782913208008e+00,-1.585365891456604004e+00
-8.647460937500000000e-01,-5.371093750000000000e-03,3.867187500000000000e-01,2.201219558715820312e+01,-2.621951341629028320e+00,-1.341463446617126465e+00
-8.750000000000000000e-01,4.882812500000000000e-04,4.072265625000000000e-01,2.707317161560058594e+01,-5.121951103210449219e+00,1.219512224197387695e-01
-8.618164062500000000e-01,7.324218750000000000e-03,3.750000000000000000e-01,2.896341514587402344e+01,-4.268292903900146484e+00,1.280487775802612305e+00
-8.505859375000000000e-01,1.220703125000000000e-02,4.150390625000000000e-01,2.329268264770507812e+01,-3.658536672592163086e+00,1.646341443061828613e+00
-8.369140625000000000e-01,2.001953125000000000e-02,4.916992187500000000e-01,1.902439117431640625e+01,-5.304878234863281250e+00,2.073170661926269531e+00
-8.183593750000000000e-01,4.541015625000000000e-02,5.268554687500000000e-01,1.487804889678955078e+01,-5.304878234863281250e+00,2.682926893234252930e+00
-8.168945312500000000e-01,6.152343750000000000e-02,5.288085937500000000e-01,1.487804889678955078e+01,-2.256097555160522461e+00,3.292682886123657227e+00
-8.276367187500000000e-01,2.050781250000000000e-02,4.794921875000000000e-01,1.170731735229492188e+01,1.829268336296081543e+00,2.500000000000000000e+00
-8.344726562500000000e-01,1.953125000000000000e-02,4.340820312500000000e-01,7.378048896789550781e+00,5.548780441284179688e+00,1.463414669036865234e+00
-8.344726562500000000e-01,6.103515625000000000e-02,4.282226562500000000e-01,1.042682933807373047e+01,6.951219558715820312e+00,3.231707334518432617e+00
-8.554687500000000000e-01,6.298828125000000000e-02,4.418945312500000000e-01,1.292682933807373047e+01,7.195122241973876953e+00,4.634146213531494141e+00
-8.823242187500000000e-01,6.347656250000000000e-02,4.174804687500000000e-01,1.219512176513671875e+01,7.743902683258056641e+00,4.207317352294921875e+00
-8.842773437500000000e-01,1.113281250000000000e-01,4.160156250000000000e-01,1.329268360137939453e+01,7.804878234863281250e+00,4.268292903900146484e+00
-8.779296875000000000e-01,1.137695312500000000e-01,4.448242187500000000e-01,1.012195110321044922e+01,6.646341800689697266e+00,3.780487775802612305e+00
-8.715820312500000000e-01,4.052734375000000000e-02,3.779296875000000000e-01,5.487805008888244629e-01,6.951219558715820312e+00,6.097561120986938477e-01
-8.613281250000000000e-01,3.320312500000000000e-02,3.271484375000000000e-01,-6.097561120986938477e-02,7.926829338073730469e+00,-1.280487775802612305e+00
-8.666992187500000000e-01,8.984375000000000000e-02,3.930664062500000000e-01,5.975609779357910156e+00,4.939024448394775391e+00,9.146341681480407715e-01
-8.842773437500000000e-01,8.496093750000000000e-02,4.228515625000000000e-01,3.170731782913208008e+00,7.317073345184326172e-01,1.890243887901306152e+00
-8.769531250000000000e-01,4.394531250000000000e-02,3.637695312500000000e-01,3.048780560493469238e-01,-6.097561120986938477e-02,2.439024448394775391e-01
-8.574218750000000000e-01,5.224609375000000000e-02,3.989257812500000000e-01,4.390244007110595703e+00,-6.097561120986938477e-01,-2.439024448394775391e-01
-8.413085937500000000e-01,7.666015625000000000e-02,4.980468750000000000e-01,7.743902683258056641e+00,-3.658536672592163086e+00,3.658536672592163086e-01
-8.315429687500000000e-01,4.101562500000000000e-02,4.785156250000000000e-01,3.170731782913208008e+00,-3.658536672592163086e+00,-1.219512224197387695e-01
-8.476562500000000000e-01,3.125000000000000000e-02,4.228515625000000000e-01,-6.097561120986938477e-01,0.000000000000000000e+00,-1.097561001777648926e+00
-8.593750000000000000e-01,6.982421875000000000e-02,4.174804687500000000e-01,2.012195110321044922e+00,1.097561001777648926e+00,2.439024448394775391e-01
-8.686523437500000000e-01,8.105468750000000000e-02,4.526367187500000000e-01,9.756097793579101562e-01,1.219512224197387695e-01,9.756097793579101562e-01
-8.647460937500000000e-01,4.980468750000000000e-02,4.165039062500000000e-01,-2.073170661926269531e+00,-1.829268336296081543e-01,-4.268292784690856934e-01
-8.413085937500000000e-01,5.273437500000000000e-02,4.086914062500000000e-01,8.536585569381713867e-01,3.658536672592163086e-01,-1.280487775802612305e+00
-8.417968750000000000e-01,4.003906250000000000e-02,4.135742187500000000e-01,3.292682886123657227e+00,-4.878048896789550781e-01,-9.146341681480407715e-01
-8.505859375000000000e-01,5.810546875000000000e-02,4.301757812500000000e-01,7.439024448394775391e+00,-7.926829457283020020e-01,-4.878048896789550781e-01
-8.588867187500000000e-01,9.912109375000000000e-02,4.912109375000000000e-01,9.024390220642089844e+00,-9.146341681480407715e-01,4.878048896789550781e-01
-8.525390625000000000e-01,5.078125000000000000e-02,4.511718750000000000e-01,2.439024448394775391e+00,-1.219512224197387695e-01,-2.439024448394775391e-01
-8.388671875000000000e-01,3.125000000000000000e-02,4.199218750000000000e-01,1.829268336296081543e+00,2.439024448394775391e+00,-1.951219558715820312e+00
-8.349609375000000000e-01,4.882812500000000000e-02,4.331054687500000000e-01,5.914634227752685547e+00,3.170731782913208008e+00,-1.036585330963134766e+00
-8.515625000000000000e-01,6.347656250000000000e-02,4.609375000000000000e-01,7.317073345184326172e+00,2.987804889678955078e+00,4.268292784690856934e-01
-8.720703125000000000e-01,6.738281250000000000e-02,4.277343750000000000e-01,9.756097793579101562e-01,3.780487775802612305e+00,4.268292784690856934e-01
-8.686523437500000000e-01,5.859375000000000000e-02,3.715820312500000000e-01,-6.707317233085632324e-01,5.182927131652832031e+00,1.219512224197387695e-01
-8.530273437500000000e-01,5.029296875000000000e-02,4.082031250000000000e-01,2.865853786468505859e+00,4.451219558715820312e+00,-1.219512224197387695e-01
-8.608398437500000000e-01,2.978515625000000000e-02,4.248046875000000000e-01,3.231707334518432617e+00,1.890243887901306152e+00,-3.658536672592163086e-01
-8.662109375000000000e-01,3.369140625000000000e-02,3.969726562500000000e-01,5.121951103210449219e+00,1.524390220642089844e+00,0.000000000000000000e+00
-8.662109375000000000e-01,7.568359375000000000e-02,4.003906250000000000e-01,2.682926893234252930e+00,1.829268336296081543e+00,9.756097793579101562e-01
